"Boro.","Ward","Borough","Constituency","WardName","Elected","Candidate","Party","Vote",,,,,,,,,,,,,
24,19,"Newham",,"Wall End",,"Indrakumar, Ratnarajeswari","Conservative",766,,,,,,,,,,,,,
24,19,"Newham",,"Wall End",,"Mahboob Ahsan, Mohamed F.","Respect - The Unity Coalition",784,,,,,,,,,,,,,
24,19,"Newham",,"Wall End",,"Munem, Mohammed A.","Conservative",561,,,,,,,,,,,,,
24,19,"Newham",,"Wall End",,"Osmani, Saif U.","Green",211,,,,,,,,,,,,,
24,19,"Newham",,"Wall End",,"Patel, Hanif M.","Respect - The Unity Coalition",795,,,,,,,,,,,,,
24,19,"Newham",,"Wall End",,"Pirapaharan, Arunasalam","Independent",416,,,,,,,,,,,,,
24,19,"Newham",,"Wall End",,"Rajkumar, Gnanasegeram M.","Conservative",877,,,,,,,,,,,,,
24,19,"Newham",,"Wall End",,"Rauf, Abdul","Respect - The Unity Coalition",832,,,,,,,,,,,,,
24,19,"Newham",,"Wall End","*","Sparrowhawk, Edward H.","Labour",1548,,,,,,,,,,,,,
24,19,"Newham",,"Wall End",,"Williamson, Shirley","Christian Peoples Alliance",344,,,,,,,,,,,,,
24,20,"Newham",,"West Ham","*","Bourne, Freda A.","Labour",1400,,,,,,,,,,,,,
24,20,"Newham",,"West Ham",,"Chater, Kathleen A.","Liberal Democrat",402,,,,,,,,,,,,,
24,20,"Newham",,"West Ham",,"Child, Josephine M.","Conservative",379,,,,,,,,,,,,,
24,20,"Newham",,"West Ham",,"Evans, Kevin","Respect - The Unity Coalition",550,,,,,,,,,,,,,
24,20,"Newham",,"West Ham",,"Gradosielska, Danuta A.","Conservative",234,,,,,,,,,,,,,
24,20,"Newham",,"West Ham","*","Harris, Megan","Labour",1295,,,,,,,,,,,,,
24,20,"Newham",,"West Ham",,"King, Roy J.","Conservative",418,,,,,,,,,,,,,
24,20,"Newham",,"West Ham","*","Manley, Ronald N. G.","Labour",1346,,,,,,,,,,,,,
24,20,"Newham",,"West Ham",,"Rahim, Abdul","Respect - The Unity Coalition",573,,,,,,,,,,,,,
24,20,"Newham",,"West Ham",,"Regan, Paul E.","Green",353,,,,,,,,,,,,,
24,20,"Newham",,"West Ham",,"Sheikh, Mohammed A.N.","Respect - The Unity Coalition",544,,,,,,,,,,,,,
24,20,"Newham",,"West Ham",,"Williamson, Andrew D.","Christian Peoples Alliance",319,,,,,,,,,,,,,
25,1,"Redbridge",,"Aldborough","*","Clark, Ruth K","Conservative",1804,,,,,,,,,,,,,
25,1,"Redbridge",,"Aldborough","*","Cole, Vanessa C.","Conservative",1877,,,,,,,,,,,,,
25,1,"Redbridge",,"Aldborough",,"Coombes, John P.","Labour",1391,,,,,,,,,,,,,
25,1,"Redbridge",,"Aldborough",,"Epstein, Mark A.","Labour",1118,,,,,,,,,,,,,
25,1,"Redbridge",,"Aldborough",,"Everest, Leslie May","Liberal Democrat",424,,,,,,,,,,,,,
25,1,"Redbridge",,"Aldborough",,"Filtness, Leonard S.","Liberal Democrat",406,,,,,,,,,,,,,
25,1,"Redbridge",,"Aldborough",,"Harris, Hedda M.","Labour",1150,,,,,,,,,,,,,
25,1,"Redbridge",,"Aldborough",,"Marshall, Susanne C.","Green",334,,,,,,,,,,,,,
25,1,"Redbridge",,"Aldborough",,"Seeff, Monique","Liberal Democrat",295,,,,,,,,,,,,,
25,1,"Redbridge",,"Aldborough","*","Sladden, Loraine P.","Conservative",1683,,,,,,,,,,,,,
25,2,"Redbridge",,"Barkingside",,"Barmby, Joan O.","Liberal Democrat",389,,,,,,,,,,,,,
25,2,"Redbridge",,"Barkingside","*","Borrott, Graham F.","Conservative",1976,,,,,,,,,,,,,
25,2,"Redbridge",,"Barkingside",,"Boyland, Florence M.","Liberal Democrat",402,,,,,,,,,,,,,
25,2,"Redbridge",,"Barkingside",,"Bradd, Christina","Liberal Democrat",385,,,,,,,,,,,,,
25,2,"Redbridge",,"Barkingside",,"Hardy, Sam N.","Labour",1036,,,,,,,,,,,,,
25,2,"Redbridge",,"Barkingside","*","Kissin, Ashley S.","Conservative",1958,,,,,,,,,,,,,
25,2,"Redbridge",,"Barkingside",,"Matthews, Kezhakeadathu, V.","Labour",975,,,,,,,,,,,,,
25,2,"Redbridge",,"Barkingside",,"Mustafa, Irfan","Labour",993,,,,,,,,,,,,,
25,2,"Redbridge",,"Barkingside","*","Prince, Keith A.","Conservative",1963,,,,,,,,,,,,,
25,3,"Redbridge",,"Bridge",,"Chew, Martin D.","Labour",507,,,,,,,,,,,,,
25,3,"Redbridge",,"Bridge",,"Culpin, Lucinda","Labour",598,,,,,,,,,,,,,
25,3,"Redbridge",,"Bridge",,"Diamond, Andrew S.","Liberal Democrat",422,,,,,,,,,,,,,
25,3,"Redbridge",,"Bridge","*","Fairley-Churchill, John W.","Conservative",1665,,,,,,,,,,,,,
25,3,"Redbridge",,"Bridge","*","Leal, James","Conservative",1617,,,,,,,,,,,,,
25,3,"Redbridge",,"Bridge",,"McKellar, Neil","Labour",510,,,,,,,,,,,,,
25,3,"Redbridge",,"Bridge",,"Reynolds, David I.","Green",404,,,,,,,,,,,,,
25,3,"Redbridge",,"Bridge",,"Taylor, Valerie","Liberal Democrat",464,,,,,,,,,,,,,
25,3,"Redbridge",,"Bridge","*","Turbefield, Robin A.","Conservative",1521,,,,,,,,,,,,,
25,3,"Redbridge",,"Bridge",,"Yeoman, Angela E.","Liberal Democrat",490,,,,,,,,,,,,,
25,4,"Redbridge",,"Chadwell",,"Aylen, Dennis J.","Conservative",781,,,,,,,,,,,,,
25,4,"Redbridge",,"Chadwell",,"Barden, Rosemary","Conservative",837,,,,,,,,,,,,,
25,4,"Redbridge",,"Chadwell",,"Chowdhry, Shafiq W.","Labour",772,,,,,,,,,,,,,
25,4,"Redbridge",,"Chadwell",,"Douglas, Jason P.","British National Party",624,,,,,,,,,,,,,
25,4,"Redbridge",,"Chadwell",,"Efeh, Kenzi O.","Labour",669,,,,,,,,,,,,,
25,4,"Redbridge",,"Chadwell",,"Elvin, Gerald","Labour",727,,,,,,,,,,,,,
25,4,"Redbridge",,"Chadwell",,"Hearn, Simon A.","Conservative",889,,,,,,,,,,,,,
25,4,"Redbridge",,"Chadwell","*","Scott, Ralph J.","Liberal Democrat",1244,,,,,,,,,,,,,
25,4,"Redbridge",,"Chadwell","*","Staight, Gary P.","Liberal Democrat",1406,,,,,,,,,,,,,
25,4,"Redbridge",,"Chadwell","*","Tyne, John C.","Liberal Democrat",1266,,,,,,,,,,,,,
25,5,"Redbridge",,"Church End",,"Brewer, Beverley L.","Labour",350,,,,,,,,,,,,,
25,5,"Redbridge",,"Church End","*","Cleaver, Hugh R.","Liberal Democrat",1912,,,,,,,,,,,,,
25,5,"Redbridge",,"Church End",,"Colman, Nigel J.","Conservative",815,,,,,,,,,,,,,
25,5,"Redbridge",,"Church End",,"Dunn, Mark R.","Conservative",936,,,,,,,,,,,,,
25,5,"Redbridge",,"Church End",,"Ebrahimkhan, Marie L.","Conservative",770,,,,,,,,,,,,,
25,5,"Redbridge",,"Church End",,"Emmet, Royston F.","Labour",295,,,,,,,,,,,,,
25,5,"Redbridge",,"Church End","*","Hoskins, Richard H.","Liberal Democrat",1978,,,,,,,,,,,,,
25,5,"Redbridge",,"Church End",,"Rashid, Taifur","Labour",248,,,,,,,,,,,,,
25,5,"Redbridge",,"Church End",,"Reynolds, Theresa M.","Green",323,,,,,,,,,,,,,
25,5,"Redbridge",,"Church End","*","Sinclair, Nicola J.","Liberal Democrat",1798,,,,,,,,,,,,,
25,6,"Redbridge",,"Clayhall","*","Barden, Ronald I.","Conservative",2055,,,,,,,,,,,,,
25,6,"Redbridge",,"Clayhall",,"Bhamra, Gurdial S.","Labour",1093,,,,,,,,,,,,,
25,6,"Redbridge",,"Clayhall","*","Cole, Robert A.","Conservative",2055,,,,,,,,,,,,,
25,6,"Redbridge",,"Clayhall",,"Gable, Sonia K.E.","Liberal Democrat",526,,,,,,,,,,,,,
25,6,"Redbridge",,"Clayhall",,"House, Gary","Liberal Democrat",431,,,,,,,,,,,,,
25,6,"Redbridge",,"Clayhall",,"Jeyaranjan, Thavathuray","Labour",1205,,,,,,,,,,,,,
25,6,"Redbridge",,"Clayhall",,"Joshi, Kumud","Labour",994,,,,,,,,,,,,,
25,6,"Redbridge",,"Clayhall",,"Robertson, Barbara J.","Liberal Democrat",455,,,,,,,,,,,,,
25,6,"Redbridge",,"Clayhall","*","Weinberg, Alan E.","Conservative",2133,,,,,,,,,,,,,
25,7,"Redbridge",,"Clementswood",,"Budd, James E.","Liberal Democrat",307,,,,,,,,,,,,,
25,7,"Redbridge",,"Clementswood",,"Dunkley, George E.","Conservative",477,,,,,,,,,,,,,
25,7,"Redbridge",,"Clementswood","*","Green, Simon","Labour",1424,,,,,,,,,,,,,
25,7,"Redbridge",,"Clementswood",,"Hussain, Azhar","British Public Party",315,,,,,,,,,,,,,
25,7,"Redbridge",,"Clementswood",,"Intikhab, Mohammed","British Public Party",244,,,,,,,,,,,,,
25,7,"Redbridge",,"Clementswood",,"Lake, Matthew E.","Liberal Democrat",269,,,,,,,,,,,,,
25,7,"Redbridge",,"Clementswood","*","Mahal, Rajwant K.","Labour",1298,,,,,,,,,,,,,
25,7,"Redbridge",,"Clementswood",,"Martin, Christopher P.","Conservative",459,,,,,,,,,,,,,
25,7,"Redbridge",,"Clementswood","*","Noor, Faiz A.","Labour",1404,,,,,,,,,,,,,
25,7,"Redbridge",,"Clementswood",,"Rana, Kashif","British Public Party",275,,,,,,,,,,,,,
25,7,"Redbridge",,"Clementswood",,"Swallow, James M.","Liberal Democrat",232,,,,,,,,,,,,,
25,7,"Redbridge",,"Clementswood",,"Wilson, Barbara M.","Conservative",462,,,,,,,,,,,,,
25,7,"Redbridge",,"Clementswood",,"Zurek, Jane D.","Green",129,,,,,,,,,,,,,
25,8,"Redbridge",,"Cranbrook",,"Boulton, Robert K.","Liberal Democrat",551,,,,,,,,,,,,,
25,8,"Redbridge",,"Cranbrook","*","Elliman, Charles","Conservative",1625,,,,,,,,,,,,,
25,8,"Redbridge",,"Cranbrook","*","Kumar, Ashok","Conservative",1778,,,,,,,,,,,,,
25,8,"Redbridge",,"Cranbrook","*","Munro, Gary I.","Conservative",1500,,,,,,,,,,,,,
25,8,"Redbridge",,"Cranbrook",,"Niaz, Muhammad, A.","Liberal Democrat",514,,,,,,,,,,,,,
25,8,"Redbridge",,"Cranbrook",,"Pahl, Surinder","Labour",961,,,,,,,,,,,,,
25,8,"Redbridge",,"Cranbrook",,"Patel, Shushila","Labour",1070,,,,,,,,,,,,,
25,8,"Redbridge",,"Cranbrook",,"Redshaw, Hazel E.","Liberal Democrat",495,,,,,,,,,,,,,
25,8,"Redbridge",,"Cranbrook",,"Singh, Satnam","Labour",1013,,,,,,,,,,,,,
25,9,"Redbridge",,"Fairlop","*","Corfield, Glenn C.","Conservative",1564,,,,,,,,,,,,,
25,9,"Redbridge",,"Fairlop",,"Davies, Catherine M.","Liberal Democrat",470,,,,,,,,,,,,,
25,9,"Redbridge",,"Fairlop","*","Lambert, Brian R.","Conservative",1695,,,,,,,,,,,,,
25,9,"Redbridge",,"Fairlop",,"Pearce, David J.","Labour",640,,,,,,,,,,,,,
25,9,"Redbridge",,"Fairlop",,"Pearce, Elizabeth A.","Labour",635,,,,,,,,,,,,,
25,9,"Redbridge",,"Fairlop","*","Ryan, Joyce E.","Conservative",1680,,,,,,,,,,,,,
25,9,"Redbridge",,"Fairlop",,"Turner, Belinda R.","Liberal Democrat",413,,,,,,,,,,,,,
25,9,"Redbridge",,"Fairlop",,"Vargas, Josefa","Liberal Democrat",314,,,,,,,,,,,,,
25,9,"Redbridge",,"Fairlop",,"Walker, Andrew J.","Labour",582,,,,,,,,,,,,,
25,9,"Redbridge",,"Fairlop",,"Young, Anthony","British National Party",689,,,,,,,,,,,,,
25,10,"Redbridge",,"Fullwell",,"Black, Dominic J.D.","Liberal Democrat",450,,,,,,,,,,,,,
25,10,"Redbridge",,"Fullwell","*","Candy, Anne E.","Conservative",1885,,,,,,,,,,,,,
25,10,"Redbridge",,"Fullwell","*","Hayes, Nicholas D.","Conservative",1748,,,,,,,,,,,,,
25,10,"Redbridge",,"Fullwell",,"Howe, Alan E.","Green",379,,,,,,,,,,,,,
25,10,"Redbridge",,"Fullwell",,"Jones, Nicholas W.","United Kingdom Independence Party",329,,,,,,,,,,,,,
25,10,"Redbridge",,"Fullwell",,"Khan, Tanweer A.","Labour",652,,,,,,,,,,,,,
25,10,"Redbridge",,"Fullwell",,"Mackie, Sarah J.","Liberal Democrat",404,,,,,,,,,,,,,
25,10,"Redbridge",,"Fullwell","*","Moth, Harold W.","Conservative",1859,,,,,,,,,,,,,
25,10,"Redbridge",,"Fullwell",,"Peterson, Anne J.","Liberal Democrat",321,,,,,,,,,,,,,
25,10,"Redbridge",,"Fullwell",,"Sproit, Valerie","Labour",696,,,,,,,,,,,,,
25,10,"Redbridge",,"Fullwell",,"Stone, Christopher C.","Labour",681,,,,,,,,,,,,,
25,11,"Redbridge",,"Goodmayes",,"Dattani, Narendra","Liberal Democrat",774,,,,,,,,,,,,,
25,11,"Redbridge",,"Goodmayes",,"Ejaz, Azfar","Liberal Democrat",938,,,,,,,,,,,,,
25,11,"Redbridge",,"Goodmayes",,"Hogan, Timothy J.","Liberal Democrat",843,,,,,,,,,,,,,
25,11,"Redbridge",,"Goodmayes",,"Hughes, Pauline P.","Conservative",719,,,,,,,,,,,,,
25,11,"Redbridge",,"Goodmayes",,"Madge, William C.","Conservative",625,,,,,,,,,,,,,
25,11,"Redbridge",,"Goodmayes","*","Radford, David A.","Labour",1362,,,,,,,,,,,,,
25,11,"Redbridge",,"Goodmayes","*","Sharma, Vinaya K.","Labour",1392,,,,,,,,,,,,,
25,11,"Redbridge",,"Goodmayes","*","Singh, Satnam","Labour",1420,,,,,,,,,,,,,
25,11,"Redbridge",,"Goodmayes",,"Streeten, William E.","Conservative",574,,,,,,,,,,,,,
25,12,"Redbridge",,"Hainault",,"Black, Kathleen M.","Liberal Democrat",428,,,,,,,,,,,,,
25,12,"Redbridge",,"Hainault","*","Griffin, Edward R.","Conservative",1127,,,,,,,,,,,,,
25,12,"Redbridge",,"Hainault",,"Ilett, Patricia J.","Liberal Democrat",358,,,,,,,,,,,,,
25,12,"Redbridge",,"Hainault",,"Leaf, Lawrence P.","Labour",837,,,,,,,,,,,,,
25,12,"Redbridge",,"Hainault",,"Leggatt, Arthur L.G.","Conservative",1066,,,,,,,,,,,,,
25,12,"Redbridge",,"Hainault","*","Leppert, Julian P.","British National Party",1150,,,,,,,,,,,,,
25,12,"Redbridge",,"Hainault",,"Newcombe, Richard W.","Labour",855,,,,,,,,,,,,,
25,12,"Redbridge",,"Hainault",,"Santos, Mark A.","Labour",828,,,,,,,,,,,,,
25,12,"Redbridge",,"Hainault","*","Waite, Brian","Conservative",1144,,,,,,,,,,,,,
25,12,"Redbridge",,"Hainault",,"Yeoman, Allan J.","Liberal Democrat",466,,,,,,,,,,,,,
25,13,"Redbridge",,"Loxford",,"Dunkley, Irene V.","Conservative",431,,,,,,,,,,,,,
25,13,"Redbridge",,"Loxford",,"Hamlyn, Susan D.","Liberal Democrat",340,,,,,,,,,,,,,
25,13,"Redbridge",,"Loxford",,"Hickey, Moris","Conservative",396,,,,,,,,,,,,,
25,13,"Redbridge",,"Loxford","*","Hughes, Julia A.","Labour",1527,,,,,,,,,,,,,
25,13,"Redbridge",,"Loxford",,"Ishtaiq, Mohammad","British Public Party",208,,,,,,,,,,,,,
25,13,"Redbridge",,"Loxford","*","Javed, Muhammed","Labour",1710,,,,,,,,,,,,,
25,13,"Redbridge",,"Loxford","*","Maravala, Faredoon K.","Labour",1608,,,,,,,,,,,,,
25,13,"Redbridge",,"Loxford",,"Moth, Sheila M.","Conservative",403,,,,,,,,,,,,,
25,13,"Redbridge",,"Loxford",,"Nawaz, Jamshed","British Public Party",325,,,,,,,,,,,,,
25,13,"Redbridge",,"Loxford",,"Qureshi, Ali M.","Liberal Democrat",464,,,,,,,,,,,,,
25,13,"Redbridge",,"Loxford",,"Riaz, Mohammad J.","British Public Party",188,,,,,,,,,,,,,
25,13,"Redbridge",,"Loxford",,"Smith, Margaret L.","Liberal Democrat",358,,,,,,,,,,,,,
25,14,"Redbridge",,"Mayfield","*","Aaron, Mark","Conservative",1495,,,,,,,,,,,,,
25,14,"Redbridge",,"Mayfield",,"Chaudry, Ahsan-Ul-Haq","Liberal Democrat",549,,,,,,,,,,,,,
25,14,"Redbridge",,"Mayfield",,"Hinds, Geoffrey D.","Conservative",1390,,,,,,,,,,,,,
25,14,"Redbridge",,"Mayfield",,"Lake,Deborah","Liberal Democrat",524,,,,,,,,,,,,,
25,14,"Redbridge",,"Mayfield",,"Mann, Susan M.","Liberal Democrat",480,,,,,,,,,,,,,
25,14,"Redbridge",,"Mayfield","*","Parkash, Ayodhiya","Labour",1530,,,,,,,,,,,,,
25,14,"Redbridge",,"Mayfield",,"Stephenson, Pamela","Labour",1450,,,,,,,,,,,,,
25,14,"Redbridge",,"Mayfield",,"White, Barbara F.","Labour",1326,,,,,,,,,,,,,
25,14,"Redbridge",,"Mayfield","*","Whitehall, Robert W.","Conservative",1505,,,,,,,,,,,,,
25,15,"Redbridge",,"Monkhams",,"Craknell, David L.","Liberal Democrat",797,,,,,,,,,,,,,
25,15,"Redbridge",,"Monkhams",,"Crook, Anne M.","Liberal Democrat",904,,,,,,,,,,,,,
25,15,"Redbridge",,"Monkhams","*","Huggett, Linda A.","Conservative",2242,,,,,,,,,,,,,
25,15,"Redbridge",,"Monkhams",,"Joshi, Om K.","Labour",324,,,,,,,,,,,,,
25,15,"Redbridge",,"Monkhams",,"Mallach, Roger C.","Labour",308,,,,,,,,,,,,,
25,15,"Redbridge",,"Monkhams","*","O'Shea, James P","Conservative",2188,,,,,,,,,,,,,
25,15,"Redbridge",,"Monkhams",,"Seef, Geoffrey M.","Liberal Democrat",721,,,,,,,,,,,,,
25,15,"Redbridge",,"Monkhams","*","Stark, Michael J.","Conservative",2208,,,,,,,,,,,,,
25,15,"Redbridge",,"Monkhams",,"Watkins, Sheila H.","Labour",338,,,,,,,,,,,,,
25,16,"Redbridge",,"Newbury",,"Craayenstein, Mogamat R.","Liberal Democrat",435,,,,,,,,,,,,,
25,16,"Redbridge",,"Newbury",,"Downes, Timothy W.","Conservative",1218,,,,,,,,,,,,,
25,16,"Redbridge",,"Newbury",,"Huggett, Brian","Conservative",1218,,,,,,,,,,,,,
25,16,"Redbridge",,"Newbury",,"Mann, Colin R.","Liberal Democrat",529,,,,,,,,,,,,,
25,16,"Redbridge",,"Newbury","*","Norman, Elaine","Labour",1567,,,,,,,,,,,,,
25,16,"Redbridge",,"Newbury",,"Patel, Surendra","Conservative",1319,,,,,,,,,,,,,
25,16,"Redbridge",,"Newbury",,"Randall, Timothy S.","Green",408,,,,,,,,,,,,,
25,16,"Redbridge",,"Newbury","*","Sharma, Dev R.","Labour",1753,,,,,,,,,,,,,
25,16,"Redbridge",,"Newbury",,"Swallow, Ann","Liberal Democrat",514,,,,,,,,,,,,,
25,16,"Redbridge",,"Newbury","*","Turner, Kenneth M.","Labour",1478,,,,,,,,,,,,,
25,17,"Redbridge",,"Roding","*","Banks, Felicity A.","Liberal Democrat",1527,,,,,,,,,,,,,
25,17,"Redbridge",,"Roding","*","Bond, Ian G.","Liberal Democrat",1531,,,,,,,,,,,,,
25,17,"Redbridge",,"Roding","*","Islam, Farrukh J.","Liberal Democrat",1163,,,,,,,,,,,,,
25,17,"Redbridge",,"Roding",,"Levin, Martin","Conservative",1136,,,,,,,,,,,,,
25,17,"Redbridge",,"Roding",,"Loffhagen, Anthony J.","Conservative",1151,,,,,,,,,,,,,
25,17,"Redbridge",,"Roding",,"Mallach, Anne J.","Labour",420,,,,,,,,,,,,,
25,17,"Redbridge",,"Roding",,"Morgan, Samuel D.","Conservative",962,,,,,,,,,,,,,
25,17,"Redbridge",,"Roding",,"Stokes, Terence G.","Green",453,,,,,,,,,,,,,
25,17,"Redbridge",,"Roding",,"Tuffin, Mary E.","Labour",414,,,,,,,,,,,,,
25,17,"Redbridge",,"Roding",,"Wilkins, Richard L.","Labour",388,,,,,,,,,,,,,
25,18,"Redbridge",,"Seven Kings",,"Ali, Ghazanfer","Liberal Democrat",687,,,,,,,,,,,,,
25,18,"Redbridge",,"Seven Kings","*","Bellwood, Harold S.","Labour",1390,,,,,,,,,,,,,
25,18,"Redbridge",,"Seven Kings",,"Corfield, Beatrice","Conservative",951,,,,,,,,,,,,,
25,18,"Redbridge",,"Seven Kings",,"Hutchines, Leslie P.","Liberal Democrat",610,,,,,,,,,,,,,
25,18,"Redbridge",,"Seven Kings",,"Lenaghan, Anthony","Conservative",829,,,,,,,,,,,,,
25,18,"Redbridge",,"Seven Kings","*","Littlewood, Robert C.","Labour",1239,,,,,,,,,,,,,
25,18,"Redbridge",,"Seven Kings",,"Nolan, Colm J.","Conservative",797,,,,,,,,,,,,,
25,18,"Redbridge",,"Seven Kings","*","Saund, Balvinder K.","Labour",1297,,,,,,,,,,,,,
25,18,"Redbridge",,"Seven Kings",,"Sharma, Ram S.","Liberal Democrat",635,,,,,,,,,,,,,
25,19,"Redbridge",,"Snaresbrook","*","Cummins, Christopher M. G.","Conservative",1823,,,,,,,,,,,,,
25,19,"Redbridge",,"Snaresbrook",,"Dreese, Alison M.","Liberal Democrat",600,,,,,,,,,,,,,
25,19,"Redbridge",,"Snaresbrook",,"Eglin, Gregor J.","Labour",1223,,,,,,,,,,,,,
25,19,"Redbridge",,"Snaresbrook","*","Goody, Peter R.","Conservative",1764,,,,,,,,,,,,,
25,19,"Redbridge",,"Snaresbrook",,"Gunstock, Louise E.","Green",584,,,,,,,,,,,,,
25,19,"Redbridge",,"Snaresbrook",,"Hunt, Claire F.","Liberal Democrat",476,,,,,,,,,,,,,
25,19,"Redbridge",,"Snaresbrook","*","Nolan, Suzanne M.","Conservative",1843,,,,,,,,,,,,,
25,19,"Redbridge",,"Snaresbrook",,"Purewal, Jagdev S.","Labour",1123,,,,,,,,,,,,,
25,19,"Redbridge",,"Snaresbrook",,"Swallow, John P.","Liberal Democrat",454,,,,,,,,,,,,,
25,19,"Redbridge",,"Snaresbrook",,"Voller, Ravchel A.","Labour",1117,,,,,,,,,,,,,
25,20,"Redbridge",,"Valentines",,"Afzal, Mohammad N.","British Public Party",109,,,,,,,,,,,,,
25,20,"Redbridge",,"Valentines",,"Ali, Syed A.M.","British Public Party",142,,,,,,,,,,,,,
25,20,"Redbridge",,"Valentines",,"Durdle, Clive S.G.","Green",398,,,,,,,,,,,,,
25,20,"Redbridge",,"Valentines","*","Eyre, Linda A.","Labour",1066,,,,,,,,,,,,,
25,20,"Redbridge",,"Valentines",,"Hogarth, George Graham","Liberal Democrat",682,,,,,,,,,,,,,
25,20,"Redbridge",,"Valentines",,"Hussain, Sheikh A.","Liberal Democrat",577,,,,,,,,,,,,,
25,20,"Redbridge",,"Valentines",,"Kumar, Suresh","Independent",863,,,,,,,,,,,,,
25,20,"Redbridge",,"Valentines",,"Rehman, Habib","Conservative",731,,,,,,,,,,,,,
25,20,"Redbridge",,"Valentines","*","Sharif, Nadia J.","Labour",1185,,,,,,,,,,,,,
25,20,"Redbridge",,"Valentines",,"Sharma, Darshan K.","Conservative",792,,,,,,,,,,,,,
25,20,"Redbridge",,"Valentines",,"Siddiqi, Farrukh S.","Liberal Democrat",483,,,,,,,,,,,,,
25,20,"Redbridge",,"Valentines",,"Sunger, Darshan S.","Conservative",692,,,,,,,,,,,,,
25,20,"Redbridge",,"Valentines","*","Tewari, Virendra K.","Labour",966,,,,,,,,,,,,,
25,21,"Redbridge",,"Wanstead","*","Burgess, Allan C.","Conservative",1946,,,,,,,,,,,,,
25,21,"Redbridge",,"Wanstead","*","Chan, Tak L.","Conservative",1617,,,,,,,,,,,,,
25,21,"Redbridge",,"Wanstead",,"Cornish, Alan F.","Liberal Democrat",528,,,,,,,,,,,,,
25,21,"Redbridge",,"Wanstead",,"Cornish, Janet M.","Liberal Democrat",526,,,,,,,,,,,,,
25,21,"Redbridge",,"Wanstead","*","Dunn, Michelle C.","Conservative",1746,,,,,,,,,,,,,
25,21,"Redbridge",,"Wanstead",,"Edelman, Jeffery","Labour",1255,,,,,,,,,,,,,
25,21,"Redbridge",,"Wanstead",,"Gunstock, Ashley","Green",810,,,,,,,,,,,,,
25,21,"Redbridge",,"Wanstead",,"Hatfull, Ross J.","Labour",1066,,,,,,,,,,,,,
25,21,"Redbridge",,"Wanstead",,"Segura, Nikolai","Labour",956,,,,,,,,,,,,,
25,21,"Redbridge",,"Wanstead",,"Winborne, Pamela A.","Liberal Democrat",507,,,,,,,,,,,,,
26,1,"Richmond upon Thames",,"Barnes",,"Cooper, Frank A.","Labour",146,,,,,,,,,,,,,
26,1,"Richmond upon Thames",,"Barnes",,"Dare, Paul A.","Liberal Democrat",1531,,,,,,,,,,,,,
26,1,"Richmond upon Thames",,"Barnes",,"Emerson, Merlene S.C.T.","Liberal Democrat",1513,,,,,,,,,,,,,
26,1,"Richmond upon Thames",,"Barnes",,"Garlake, Ragna M.","Labour",123,,,,,,,,,,,,,
26,1,"Richmond upon Thames",,"Barnes","*","Hodgins, Paul C.","Conservative",1847,,,,,,,,,,,,,
26,1,"Richmond upon Thames",,"Barnes",,"Neimer, Ann F.","Labour",147,,,,,,,,,,,,,
26,1,"Richmond upon Thames",,"Barnes","*","Percival, Christine C.","Conservative",1891,,,,,,,,,,,,,
26,1,"Richmond upon Thames",,"Barnes","*","Stanberry, Benedict A. ","Conservative",1749,,,,,,,,,,,,,
26,1,"Richmond upon Thames",,"Barnes",,"Westmorland, Barbara   ","Liberal Democrat",1569,,,,,,,,,,,,,
26,2,"Richmond upon Thames",,"East Sheen",,"Channell, Anthony S.","Labour",212,,,,,,,,,,,,,
26,2,"Richmond upon Thames",,"East Sheen",,"Mather, Jane P.","Liberal Democrat",994,,,,,,,,,,,,,
26,2,"Richmond upon Thames",,"East Sheen",,"Metzger, Maureen H.","Labour",193,,,,,,,,,,,,,
26,2,"Richmond upon Thames",,"East Sheen",,"Morris, Philip A.C.","Liberal Democrat",973,,,,,,,,,,,,,
26,2,"Richmond upon Thames",,"East Sheen","*","Morris, Virginia L.","Conservative",2126,,,,,,,,,,,,,
26,2,"Richmond upon Thames",,"East Sheen",,"Smalldon, Jonathan D.","Liberal Democrat",938,,,,,,,,,,,,,
26,2,"Richmond upon Thames",,"East Sheen","*","True, Nicholas E.","Conservative",2181,,,,,,,,,,,,,
26,2,"Richmond upon Thames",,"East Sheen","*","Urquhart, Nicola M.","Conservative",2096,,,,,,,,,,,,,
26,2,"Richmond upon Thames",,"East Sheen",,"Wills, Sylvia   ","Green",570,,,,,,,,,,,,,
26,3,"Richmond upon Thames",,"Fulwell and Hampton Hill",,"Cadet, Gloria M.","Conservative",1032,,,,,,,,,,,,,
26,3,"Richmond upon Thames",,"Fulwell and Hampton Hill","*","Cardy, Jonathan M.","Liberal Democrat",1998,,,,,,,,,,,,,
26,3,"Richmond upon Thames",,"Fulwell and Hampton Hill",,"Colak-Antic, Sallie J.","Conservative",1072,,,,,,,,,,,,,
26,3,"Richmond upon Thames",,"Fulwell and Hampton Hill","*","Eady, Malcolm J.","Liberal Democrat",2015,,,,,,,,,,,,,
26,3,"Richmond upon Thames",,"Fulwell and Hampton Hill","*","Elloy, Jeremy A.W.","Liberal Democrat",1972,,,,,,,,,,,,,
